File Name,Total Time,Tempo,Song Key,Instruments,Note Count
GotLoveForSale.mid,201.34199999999998,149,Unknown,"34, 29, 30",3964
GoTo.mid,80.470548,170,Unknown,"25, 66, 29",1415
GotTheLife.mid,216.96,125,0,"36, 37, 30, 56, 62",4898
Gottochoose.mid,217.96132049999997,117,7,"34, 30",3791
GougeAway.mid,96.0,120,Unknown,"34, 28, 29",2023
Grace.mid,198.0,120,Unknown,24,1360
Grasp.mid,244.28546999999998,84,Unknown,"81, 34, 27, 30",5522
GreasyKidsStuff.mid,155.18166300000001,220,Unknown,"48, 34, 30",4953
GreatDepression.mid,107.428464,105,Unknown,"34, 30",3473
GreatOldOnes.mid,237.87545599999999,226,Unknown,"48, 33, 30",6027
GreatSouthernTrendkill.mid,219.40011199999998,239,7,"34, 29, 30",5223
Greensleeves.mid,46.58328675,90,Unknown,"24, 41",432
GroundhogsDay.mid,268.86350749999997,120,Unknown,"37, 30",6492
Guarded.mid,203.99979600000003,140,Unknown,"33, 30",3928
Guardiani.mid,136.0,120,Unknown,24,791
GuardianOfTheBlind.mid,221.94754125,172,Unknown,"34, 30",3237
GuardiansOfMankind(Live).mid,286.04372,146,Unknown,"48, 34, 29",9809
Gypsy.mid,179.076744,130,Unknown,"34, 30",3359
Gyroscope.mid,204.9,100,Unknown,"25, 30, 33",4780
Hades.mid,242.714043,105,Unknown,"33, 51, 29, 30",9573
HailTheNewAge.mid,185.20380999999998,98,Unknown,"33, 30",4269
Half.mid,126.70755199999999,88,Unknown,"25, 29, 33",4668
HalfLife.mid,243.483384,155,Unknown,"33, 30",3746
HallOfTheMountainKing.mid,371.5282440000001,140,Unknown,"33, 30",6913
HallowedLand.mid,302.5467765,106,Unknown,"48, 34, 2, 30",4232
HallowedPoint.mid,199.30896,231,Unknown,"33, 34, 30",11149
Hallowed_Be_Thy_Name.mid,397.97071200000005,72,7,"33, 34, 52, 120, 26, 29, 30",9993
Halloween.mid,67.76467199999999,170,Unknown,"33, 30",2158
HallwaysToHell.mid,258.919371,145,Unknown,"34, 30",6687
HandfulOfNothing.mid,342.0798379416666,155,Unknown,"33, 50, 29, 24, 25, 122, 125, 30",8421
HandonHeart.mid,309.0,80,Unknown,"25, 30, 33",6925
HandsAllOver.mid,369.144264,88,Unknown,29,6667
Happy.mid,207.64695500000002,102,Unknown,"33, 30",5734
HappyFamily.mid,257.2158405,176,Unknown,"1, 66, 35, 34, 81, 56, 26, 88, 29, 30",6892
HardAsIron.mid,247.125,160,Unknown,"34, 30",7501
HarderThanACoffinNail.mid,189.14266800000001,140,Unknown,"33, 29, 30",3468
HardLinesSunkenCheeks.mid,373.28169499999996,90,Unknown,"34, 29, 30",5556
HardLuckWomen.mid,156.110955,126,Unknown,"24, 27, 37, 54",6191
HardRockSchool.mid,235.636128,110,Unknown,"33, 27, 30",4815
HardTimes.mid,173.714112,105,Unknown,"0, 25, 30, 33",2051
HarvestOfSorrow.mid,214.666452,135,Unknown,24,2472
Hate.mid,238.75,192,0,"81, 34, 30",5880
Hatebreeder.mid,250.13072850000003,228,Unknown,"34, 44, 55, 29, 62",8607
HateBreeders.mid,158.0,120,Unknown,"33, 29, 30",3040
HateCrewDeathroll.mid,208.4506,213,Unknown,"34, 26, 29, 30",11388
HateMe.mid,278.9995815,190,Unknown,"48, 33, 30",8360
HateSong.mid,172.18557299999998,215,Unknown,"34, 30",6378
HateTheLivingLoveTheDead.mid,102.90898800000001,220,Unknown,"30, 87",2181
HateWorldwide.mid,165.856977,105,Unknown,"34, 30",5955
Hating.mid,313.71397200000007,140,Unknown,"36, 29, 30, 87",4593
Haunted.mid,231.20000000000002,150,Unknown,"24, 33, 29, 30",3810
HauntingTheChapel.mid,236.107872,185,Unknown,30,3607
HaveYouEverNeededSomeoneSoBad.mid,319.9999199999999,69,Unknown,"26, 27, 29, 30",2041
HeadDown.mid,332.92668499999996,82,Unknown,"25, 29",5761
HeadfirstForHalos.mid,202.4542135,174,Unknown,"33, 30",6237
HeadForTheBarricade.mid,205.63615800000002,110,Unknown,"33, 30",3028
HeadingForTomorrow.mid,582.83574,80,Unknown,"33, 48, 91, 29, 30",9677
HeadingOutToTheHighway.mid,224.14491333333336,140,Unknown,"34, 30",3607
HeadLikeAHole.mid,300.169490175,115,0,"65, 77, 81, 18, 29, 30",4407
HeadsOnTheWall.mid,368.444076,135,Unknown,"33, 40, 91, 27, 29, 30",6598
HealMe.mid,428.13495,85,Unknown,"2, 34, 68, 16, 27, 29",7717
Heartbreaker.mid,262.4790700916667,96,9,"32, 33, 61, 29, 30",4470
HeartOfChrome.mid,212.0,120,Unknown,"36, 29, 30",4237
HeavenCanWait(Live).mid,261.6,200,Unknown,"48, 34, 30",5694
HeavenCanWait.mid,263.1,200,Unknown,"34, 29, 30",5670
HeavenHelpUs.mid,173.87474498333333,196,0,"34, 28, 30",6508
HeavenIs.mid,206.8964,116,Unknown,"27, 30",1897
HeavenIsFalling.mid,240.91711000000004,160,Unknown,"34, 30",6253
HeavenOrHell.mid,246.31541999999996,190,Unknown,"80, 34, 52, 30",5301
HeavensOnFire.mid,167.01922,130,0,"34, 29, 30",3712
Heaven_Can_Wait.mid,437.45067900000004,190,7,"33, 49, 52, 26, 29, 30",12324
HeavyDuty(DefendersOfTheFaith).mid,102.54535200000001,110,Unknown,"54, 52, 30",798
HeavyMetal.mid,299.110812,135,Unknown,"37, 30",6750
HeavyMetalUniverse(Live).mid,395.421377,83,Unknown,"25, 29",8525
Helena copy.mid,188.97599999999997,127,Unknown,"34, 27, 28, 30",5520
Helena.mid,168.326571,134,Unknown,"34, 29, 30",3950
HellAwaits.mid,324.0145,110,Unknown,30,12655
HellBentForLeather.mid,151.458599,88,Unknown,"34, 29, 30",2463
Hellbound.mid,159.95677925,116,Unknown,"34, 102, 30",3968
HellDwellsInIce.mid,350.818256,82,Unknown,"0, 89, 27",1259
Hellion copy.mid,211.5414285,214,Unknown,"33, 68, 30",4528
Hellion.mid,162.1875,128,Unknown,"33, 29",4530
HellIsThyHome.mid,286.124723,178,Unknown,"33, 29, 30, 70",10159
Hellrider.mid,381.20000000000005,150,Unknown,"34, 30",13105
HellsKitchen.mid,263.9269537250001,97,0,"33, 4, 80, 48, 19, 30, 89, 90, 27, 94",5293
HellsUnleashed.mid,130.90896,110,Unknown,"34, 30",3733
HelmetInTheBush.mid,225.88224,170,0,"81, 34, 29",5475
HelpMeIminHell.mid,68.26041666666666,120,Unknown,"24, 105",1311
HelterSkelter.mid,179.99991899999998,93,Unknown,30,1583
HereAndBeyond.mid,198.22757400000003,110,Unknown,"34, 29, 30, 55",7218
HereandNow.mid,285.98526799999996,137,Unknown,"85, 30",2504
HereComesThePain.mid,277.204902,90,Unknown,"34, 30",5472
HereComeTheBastards.mid,171.4284,126,Unknown,"56, 37, 30",2607
HereIAm.mid,232.25,120,Unknown,"104, 85, 29, 30",3645
HereItComesAgain.mid,211.11090000000002,108,Unknown,"36, 30",4855
HereRuHa.mid,172.295448,160,Unknown,30,6021
Heresy.mid,231.723968,116,Unknown,"33, 2, 84, 85, 87, 126, 29, 30, 31",8597
Heretic.mid,104.9,100,Unknown,29,858
HereticAnthem.mid,207.525864,105,Unknown,"34, 30",7813
HereToStay(Live).mid,254.42832,105,Unknown,"33, 36, 30, 52",8063
HereToStay.mid,265.04625,100,0,"96, 34, 52, 29, 30",3739
HeritanceOfBerija.mid,230.4,200,Unknown,"0, 82, 29",3659
HerLast5Minutes.mid,150.69215699999998,130,Unknown,"0, 34, 68, 25, 27, 30",1507
Heroes.mid,211.42073549999998,95,Unknown,"34, 30",4230
HerPresenceIsPoisoning.mid,198.367056,98,Unknown,"25, 30, 33",3371
HerVoices.mid,479.46871399999986,79,Unknown,"0, 65, 35, 5, 40, 46, 48, 50, 54, 24, 25, 27, 30",7920
HesAWomanShesAMan.mid,193.96315799999996,86,Unknown,"33, 29, 30, 22",5982
HeyJack.mid,17.857125,210,Unknown,"34, 30",393
HeyYou.mid,234.85333657500004,140,Unknown,"33, 29, 30",4416
HeyYou[ColomboGMGS2].mid,271.45560147599997,103,13,"34, 14, 80, 119, 90, 125, 30, 31",8862
HiddenInAFog.mid,252.765612,94,Unknown,"0, 33, 30",5598
High.mid,181.0,120,Unknown,"33, 29, 30",3362
HigherThanHope.mid,296.307396,65,Unknown,"34, 73, 48, 85, 24, 89, 30",2461
HigherThanTheSky.mid,275.424688,176,Unknown,30,1644
Highlander.mid,711.148275,135,Unknown,"66, 34, 6, 48, 29, 61, 30",17640
HighNDry(Solo).mid,35.03125,120,Unknown,27,130
HogBitchStomp.mid,64.5,160,Unknown,"25, 27",1286
HoldMeTight.mid,263.08,100,0,"33, 67, 16, 85, 120, 27, 29, 30",3881
HoldOn copy.mid,253.0,120,Unknown,28,2016
HoldOn.mid,194.285656,42,Unknown,"24, 25",578
HoldOnToMyHeart.mid,253.043124,92,Unknown,"25, 34, 29",3498
HoldOnToYourDream.mid,211.25,192,Unknown,"33, 73, 54, 88, 30",4146
Holiday.mid,271.706828,123,0,"33, 66, 4, 50, 24, 61",8068
Hollow.mid,391.1252352583334,93,0,"70, 34, 27, 30",5810
HollowGround.mid,216.9,120,Unknown,30,5910
HollowLife.mid,237.550672,98,Unknown,"35, 48, 81, 49, 52, 30",4016
HollowYears copy.mid,330.0,80,Unknown,"24, 25, 33",2867
HollowYears.mid,288.705880125,77,14,"0, 33, 48, 51, 24, 25, 122, 27, 120, 29",3046
HolyLight.mid,326.002932,170,Unknown,"33, 6, 52, 24, 25, 29",6557
HolyThunderforce.mid,257.666409,180,Unknown,"33, 6, 48, 81, 19, 52, 30",10552
HolyWater copy.mid,304.534701,86,Unknown,"81, 29, 31",1162
HolyWater.mid,265.65732799999995,152,Unknown,30,3857
Holy_Smoke.mid,223.995988125,165,4,"33, 52, 30",5114
Home copy.mid,344.82726091666666,160,Unknown,"1, 35, 24, 29, 30",6025
Home.mid,755.67444,95,Unknown,"33, 104, 48, 81, 25, 30",15702
HomeAgain.mid,242.333264,120,Unknown,25,1797
HomeInDespair.mid,228.5292975,102,Unknown,"25, 30, 33",5523
HomeSweetHome.mid,227.36822400000003,76,Unknown,"0, 34, 48, 81, 25, 30",3370
Honey.mid,152.6,100,Unknown,"34, 29",4042
HoneyThisMirrorIsntBigEnoughForTheTwoOfUs.mid,232.22199,108,Unknown,"34, 30",8451
HonorThyFather.mid,595.7982870000001,95,Unknown,"33, 80, 16, 50, 48, 52, 27, 127, 30, 31",14856
Hope.mid,276.48,125,Unknown,"34, 99, 30",2769
HopelessHopes.mid,343.97490524999995,172,Unknown,30,5168
HotDog (1).mid,212.57121600000002,105,Unknown,"33, 81, 87, 28, 30",3810
HotDog.mid,189.4012683958333,118,Unknown,"0, 32, 3, 83, 25, 30",9665
HotsOnForNowhere.mid,283.4375,96,9,"35, 84, 53, 85, 29, 30",6295
HotSummerNight.mid,251.42832,126,9,"0, 35, 48, 84, 23, 25, 26, 30",5448
HotterThanHell.mid,198.308646075,115,0,"81, 34, 30",3872
Hour1.mid,191.263671875,128,Unknown,"33, 29, 30",5615
Hourglass.mid,260.23738795833333,83,Unknown,"0, 25",1536
HouseOfGod.mid,351.52434399999987,106,Unknown,"34, 19, 30",7166
HousesOfTheHoly.mid,246.0,120,9,"33, 80, 84, 21, 53, 29",4572
HowHidge.mid,44.631302,161,Unknown,"34, 38, 48, 61, 30",776
HowLong.mid,247.38436799999997,130,Unknown,"34, 102, 30",5426
HowManyMoreTimes.mid,399.08494658333336,136,4,"35, 83, 29",7187
HumanDebris.mid,178.285536,105,Unknown,29,5621
Humanity.mid,269.99987849999997,93,Unknown,"65, 33, 48, 49, 50, 25, 27, 29, 30",9305
HumanMetal.mid,324.44412000000005,162,Unknown,"34, 30",3484
HumanMindInTheStateOfLove.mid,282.28546400000005,105,Unknown,"25, 30, 33",5018
HumanTarget.mid,184.145328,110,Unknown,"34, 30",4895
HuntedDown.mid,146.08664,161,Unknown,"33, 70, 25, 27, 29",2977
Hunter.mid,278.51439200000004,150,9,"80, 35, 29, 30",5502
HuntingHighAndLow.mid,241.275888,188,Unknown,"35, 37, 48, 27, 29, 30",6185
HuntingHumans.mid,120.0,120,Unknown,"33, 30",5274
Hurt.mid,373.3272911583333,80,0,"32, 1, 109, 85, 24, 25, 122, 91, 29",1350
HybridMoments.mid,116.84185599999999,152,Unknown,"80, 34, 29",2955
Hypnotize.mid,190.38338343750002,155,Unknown,"33, 66, 68, 25, 26, 30",4004
Hysteria.mid,351.11076,108,Unknown,"33, 48, 27, 29, 30",5843
I-5Binge.mid,25.5,120,Unknown,30,169
I.mid,232.13333333333335,150,7,"81, 34, 30",6348
IAm.mid,334.42824,126,Unknown,"34, 16, 27, 29, 30",5970
IAmHated.mid,153.77921999999998,127,Unknown,"34, 30",4696
IAmI.mid,200.965467,145,Unknown,"32, 34, 99, 35, 104, 50, 29, 30",5387
IAmTheBloodyEarth.mid,382.67558199999996,98,Unknown,"40, 33, 29, 30",5564
IAmTheDog.mid,279.303183,158,Unknown,"34, 30",7136
IAmTheNight.mid,257.28000000000003,125,Unknown,"33, 30",6123
IberianJewel.mid,257.646784,136,Unknown,"25, 30",2037
ICantExplain.mid,188.37197999999998,129,Unknown,"29, 30",3886
ICantHide.mid,135.5,240,0,"33, 30",4885
ICantQuitYouBaby.mid,276.28830395833336,81,2,"35, 83, 30",2868
IchWill.mid,217.3224,127,Unknown,"33, 74, 91, 52, 122, 27, 30",4359
Iconoclast.mid,621.5360588166666,142,Unknown,"29, 31",4540
IdDoAnythingForLove.mid,127.4609375,120,Unknown,"33, 2, 42, 47, 48, 52, 120, 30",1267
Idioglossia.mid,510.6327746625001,107,Unknown,"0, 33, 103, 48, 88, 24, 26, 27, 29, 30",14055
IdLieForYouAndThatsTheTruth.mid,395.2490709895834,82,Unknown,"0, 33, 89, 5, 123, 49, 52, 93, 25, 122, 27, 29, 30",5228
IDoNotWantThis.mid,279.28229166666665,120,0,"1, 81, 61, 89, 59, 29",4000
IDontBelieveInLove.mid,232.0,120,Unknown,"1, 2, 34, 100, 35, 29",6991
IDontKnow.mid,189.220668,84,Unknown,"81, 26, 30, 33",4117
IDontLoveYou.mid,242.8125,80,Unknown,"66, 26, 34, 30",4112
IFeelSo.mid,213.125,96,Unknown,"81, 34, 30",6802
IfIDieTomorrow.mid,214.28550000000004,140,Unknown,"48, 33, 27, 30",2708
IfYouWantPeacePrepareForWar.mid,239.99976,165,Unknown,"81, 34, 50, 30",6361
IHate.mid,225.14263200000002,210,Unknown,"34, 30",5946
IHateYou.mid,127.30756499999998,156,Unknown,30,2279
IHurricane.mid,263.65000000000003,150,Unknown,"36, 29, 30",7259
IJustWanna.mid,224.57120400000002,140,Unknown,"81, 36, 29, 30",4522
IKnowYoureHere.mid,551.704191,116,Unknown,"48, 51, 27, 29, 30",4038
IllBeAround.mid,294.40000000000003,75,Unknown,"0, 33, 85, 25, 27, 30",7855
IllCastAShadow.mid,250.0,120,Unknown,30,1592
ILoveItLoud.mid,222.47181,89,0,"34, 29, 30",3876
ImaginationsFromTheOtherSide.mid,431.2268565,132,Unknown,"34, 73, 14, 48, 81, 52, 25, 122, 30, 63",14763
Imago(HominesPartus).mid,230.79333333333335,150,Unknown,"0, 32, 66, 65, 102, 105, 106, 73, 109, 48, 52, 24",6139
ImALegendTonight.mid,248.59975140000003,140,0,"81, 34, 30",6126
ImALikeBird.mid,142.822616,110,Unknown,25,1915
ImAlive.mid,328.35132,182,Unknown,"25, 34, 30",11143
ImAlright.mid,346.190196,128,Unknown,"81, 33, 29, 30",5556
ImARocker.mid,195.91807999999997,98,Unknown,"34, 52, 29",3016
ImBroke.mid,166.414878,106,Unknown,"33, 30",2746
ImBroken.mid,234.47348100000002,76,7,"33, 53, 30",3709
ImDone.mid,204.571224,105,Unknown,"33, 30",4047
ImGonnaBeYourGod.mid,165.1921425,156,Unknown,"34, 30",3146
ImGonnaCrawl.mid,322.53330349999993,85,0,"35, 50, 83, 27, 29",4652
ImHiding.mid,237.63631599999997,125,Unknown,"96, 33, 36, 29, 30",4323
ImLeavingYou.mid,247.034421,145,Unknown,"16, 33, 27, 30",4648
ImmigrantSong.mid,161.02933125,102,6,"90, 35, 29",4705
Imn.mid,291.313376,131,Unknown,"33, 30",7770
ImNotAStranger.mid,220.0,120,Unknown,"33, 30",4047
ImNotOkay(IPromise).mid,176.169972,94,Unknown,"1, 34, 30",7223
Imperium.mid,396.8,120,Unknown,"37, 29, 31",9031
Implode.mid,224.97382749999997,122,Unknown,"34, 30",5064
ImStillAlive.mid,157.935168,155,Unknown,"33, 48, 52, 87, 30",5108
ImTheOne.mid,165.0,150,Unknown,"33, 30",5186
ImYourSecrets.mid,275.29382400000003,68,Unknown,"24, 25, 104, 93",3831
Incantation.mid,80.0,120,Unknown,"33, 44, 29, 30",819
IncantationsOfTheApprentice.mid,254.6015535,113,0,"34, 48, 61, 87, 29",5566
IndigoFlow.mid,134.29227825,106,Unknown,"120, 33, 26, 30",3016
Induction.mid,57.83128,83,Unknown,"34, 68, 48, 29, 30",1329
Infections.mid,202.628496,200,Unknown,"36, 29, 30",6513
Infest.mid,212.783264,97,Unknown,30,2470
Infinite_Dreams.mid,394.8009797083334,138,Unknown,"33, 52, 27, 29, 30",6434
Infinity.mid,564.0,75,Unknown,"33, 48, 49, 53, 25, 91, 29, 30",11628
InFlames.mid,315.168544,74,Unknown,"25, 35, 52, 30",5564
InimicalChimera.mid,217.68,120,Unknown,"65, 34, 42, 48, 52, 29",7282
InLeagueWithSatan.mid,205.00942326666666,107,0,"34, 29",4349
InMyDreamsWithYou.mid,286.95612000000006,138,Unknown,"85, 30",2015
InMyTimeOfDying.mid,675.0410376749998,190,0,"40, 33, 30",9102
InnerCombustion.mid,211.99978800000002,140,Unknown,"34, 30",7397
InnerSilence.mid,180.429228,78,Unknown,"0, 33, 51, 30",1325
Innocence.mid,312.49666666666667,120,Unknown,"33, 4, 16, 27, 29",3854
InnocenceFaded.mid,341.587692,112,Unknown,"34, 85, 88, 25, 27, 28, 30, 31",7007
Innocent_Exile (1).mid,198.43627800000002,200,2,"33, 52, 29, 30",4783
Innocent_Exile.mid,198.43627800000002,200,2,"33, 52, 29, 30",4783
Insane.mid,174.56607925,175,Unknown,30,8279
Insanity copy.mid,261.6,150,Unknown,"0, 34, 42, 48, 25, 30",7325
Insanity.mid,170.36701799999997,155,Unknown,"0, 33, 24, 25, 29",1857
InSearchForI.mid,194.18162400000003,110,Unknown,"33, 84, 30",5622
Insect.mid,174.54528000000002,110,Unknown,30,674
Insecure.mid,61.714224,105,Unknown,"25, 27",953
Inside.mid,344.80377915,135,Unknown,"96, 33, 2, 102, 24, 30",7294
InsideFourWalls.mid,262.631185,114,Unknown,"29, 30",5229
InsideOut.mid,381.3527265,85,Unknown,"0, 33, 48, 24, 30, 127",8120
InsidePicking.mid,20.0,240,Unknown,30,157
Insignificant.mid,290.30740199999997,130,Unknown,"33, 25, 30",4750
Insipid2000.mid,221.20000000000002,150,Unknown,"81, 33, 30, 24",7171
InternalPrimatesForever.mid,275.86917900000003,92,Unknown,"36, 29",6391
InTheDragonsDen.mid,231.08094325000002,120,0,"33, 16, 80, 50, 30",6137
InTheFlesh.mid,491.14377319791663,98,Unknown,"0, 33, 24, 25, 30",4729
InTheLight.mid,508.35876083333335,64,9,"33, 6, 7, 104, 109, 50, 61, 20, 21, 22, 51, 90, 29, 30",3842
InTheMirror.mid,261.39519199999995,129,Unknown,"34, 30",4195
InTheNameOfGod copy.mid,184.65489300000002,164,Unknown,29,1621
InTheNameOfGod.mid,831.2653700000001,74,Unknown,"0, 33, 102, 11, 48, 81, 24, 126, 30, 127",11787
InThePresenceOfEnemies(Part1).mid,524.708438,185,Unknown,"0, 33, 64, 7, 48, 81, 27, 28, 29, 30",11143
InTheShadows.mid,346.790768,165,Unknown,"48, 34, 30",10055
InTheWakeOfPoseidon.mid,473.2392,71,Unknown,"65, 33, 43, 48, 49, 52, 25, 28",4588
IntoTheConvent.mid,256.5,120,Unknown,"34, 41, 48, 29, 30",8816
IntoTheLakeOfGhosts.mid,291.0,80,Unknown,"33, 30",2052
IntoTheLight.mid,116.249814,144,Unknown,"33, 19, 52, 24, 30",742
IntoTheStorm.mid,271.2,100,Unknown,"34, 29, 30, 14",5890
IntoTheVoid copy.mid,239.36806199999998,95,Unknown,"39, 41, 9, 11, 52, 29, 94",1746
IntoTheVoid.mid,264.46127399999995,130,0,"34, 80, 81, 82, 29, 30",5331
Intoxication.mid,178.5846735,106,Unknown,"36, 30",6256
InTrance.mid,236.56762057500003,70,Unknown,"33, 27, 29",2436
Intrinsic.mid,403.682094,83,Unknown,"33, 68, 48, 24, 29",4817
IntroducingTheWyldeStallions.mid,43.125,160,Unknown,"1, 30",1186
IntroMusic(FromRockDiscipline).mid,158.27678,150,Unknown,29,1041
InUnionWeStand.mid,206.4,100,Unknown,"36, 29, 30",3473
Invaders.mid,208.92836250000002,210,Unknown,"33, 52, 29, 30",6664
InVein.mid,200.38967399999999,220,Unknown,"34, 29, 30",5946
InYourFace.mid,252.26080650000003,115,Unknown,"88, 34, 29, 30",9937
InYourPark.mid,210.45894892916667,130,Unknown,"25, 27, 30, 33",2746
Iowa.mid,895.48768,150,Unknown,"34, 117, 29, 30",11572
IPledgeAllegianceToTheStateOfRockAndRoll.mid,200.888688,135,Unknown,"34, 29",3825
IraTenax.mid,73.84607999999999,130,Unknown,"6, 44, 47, 50, 19, 52, 90, 61",2752
Iron_Maiden.mid,201.4343845,206,Unknown,"33, 52, 29, 30",5314
IsThatYou.mid,218.97828042500004,112,0,"34, 81, 83, 91, 30, 127",5161
IsThatYouMelissa.mid,237.75,80,Unknown,"34, 29, 6, 30",4144
IsThereAnybodyOutThere_.mid,280.3487559583333,173,Unknown,"33, 2, 99, 66, 79, 50, 119, 62, 31, 29, 30, 127",7674
IStillLoveYou.mid,346.8,75,Unknown,"33, 27, 30",2945
IStillRemember.mid,314.785704,70,Unknown,"33, 68, 40, 48, 25, 29",11982
IStoleYourLove.mid,194.897819875,187,4,"81, 34, 30",4261
ISurrender.mid,213.63615,132,Unknown,"0, 34, 10, 16, 90, 29",5762
IterImpius.mid,373.3292563,135,Unknown,"0, 34, 30",2766
ItLives.mid,274.999052,158,Unknown,"33, 30",7339
ItllBeOk.mid,327.157404,95,Unknown,"33, 27, 29",5721
ItsBeenAWhile.mid,264.0,60,0,"33, 73, 24, 25, 29, 30",6248
ItsGonnaGoAway.mid,252.94105000000002,102,Unknown,"33, 36, 52, 29, 30",6237
ItsOn.mid,247.34657599999997,98,Unknown,"36, 29, 30",4769
ITurnedIntoMartian.mid,103.75,120,Unknown,"34, 30",2953
ItWillCome.mid,272.04866400000003,94,Unknown,"34, 50, 29",3132
IveHadEnough.mid,225.83346909375,145,0,"34, 29, 30",7756
IVoyager.mid,347.11503749999997,156,Unknown,"34, 30",12011
IWalkBesideYou.mid,261.81273600000003,132,Unknown,"48, 33, 30, 15",5306
IWalkToMyOwnSong.mid,332.27947600000005,182,Unknown,"33, 48, 81, 87, 30",8030
IWannaBeSomebody.mid,211.411659,170,Unknown,"34, 30",3939
IWannaRock.mid,176.72709600000002,110,Unknown,"33, 30",2195
IWannaTouchU.mid,211.304052,92,Unknown,30,1271
IWantItLoud.mid,222.47181,89,Unknown,"34, 54, 30",3266
IWasMadeForLovingYou.mid,166.67123484375,132,Unknown,"34, 38, 44, 48, 88",5766
IWillBeThere.mid,231.0,80,Unknown,"25, 34",2272
IWillRemember.mid,220.90887,110,Unknown,"24, 25, 26, 29",2562
IWontForgetYou.mid,232.8,100,Unknown,"34, 48, 25, 27, 29",4858
IWouldLoveTo.mid,61.5,160,Unknown,"33, 98, 29, 30",1397
JackLuminous.mid,470.19514,113,Unknown,"34, 81, 89, 29, 30",11226
Jaded.mid,187.42838400000002,105,Unknown,"24, 33, 30",828
JaiFaitUnePromesse.mid,166.76912,120,Unknown,"24, 54",540
Jawbreaker.mid,209.84663099999997,196,Unknown,"35, 74, 87, 29, 30",5411
JawsOfLife.mid,451.79441999999995,117,Unknown,30,4992
JealousLove.mid,73.2,100,Unknown,"27, 30",421
JerryWasARaceCarDriver.mid,179.51072968750003,124,0,"34, 30",3888
JesterRace.mid,263.586141,145,Unknown,"34, 30",7472
JesterScriptTransfigured.mid,325.89424799999995,95,Unknown,"25, 30, 33",6849
JestersDance.mid,137.48565699999997,175,Unknown,"33, 29, 30",2330
JesusChristPose.mid,338.507316,134,Unknown,"34, 29, 30",7788
JesusSaves.mid,172.9734705,140,Unknown,"34, 30",6726
JetCityWoman.mid,289.0,120,11,0,8521
Jibboom.mid,226.257612,155,Unknown,30,2190
JoeyJordisonDrumSolo(FromSurfacing).mid,27.818154000000003,220,Unknown,,357
Johnny.mid,122.29573899999998,98,Unknown,"33, 29",2402
JohnnyBGoode.mid,267.0,160,Unknown,"34, 68, 30, 52",6621
JohnTheFisherman.mid,205.5,120,Unknown,"56, 36, 30",5326
Jotun(Live).mid,191.999904,170,Unknown,"34, 29, 30",6152
Jotun.mid,214.901488,153,Unknown,"36, 30",6012
JourneyOf1000Years.mid,277.5,96,Unknown,"0, 34, 48, 25, 29",4079
JourneyThroughTheDark.mid,299.8330335,180,Unknown,"34, 30",8310
JourneyToTheEnd.mid,206.588052,180,Unknown,"50, 34, 30",8276
JoysOfTheEmptiness.mid,202.90888800000002,110,Unknown,"33, 29, 30",2201
Judas Priest - Before the Dawn.mid,201.60000000000002,99,0,"1, 33, 82, 50, 25",4307
Judas Priest - Breaking the Law.mid,160.04696175,159,0,"33, 81, 29, 125, 30",5887
Judas Priest - Grinder.mid,205.714152,147,0,0,3928
Judas Priest - Hell Patrol.mid,210.86357118749996,151,2,"34, 85, 29",5549
Judas Priest - Living after Midnight.mid,206.6701637,135,4,"33, 81, 29, 30, 31",5902
Judas Priest - Locked In.mid,282.181536,165,0,"65, 34, 29, 30",8358
Judas Priest - Night Crawler.mid,329.5,96,Unknown,"34, 56, 27, 30, 31",7101
Judas Priest - Reckless.mid,269.14258800000005,140,0,"65, 34, 29, 30",6553
